              latlon ;city
-87.66819,41.92636; Chicago
-87.66817,42.01941; Chicago
-87.66621,41.9369; Chicago
-87.66452,41.92167; Chicago
-87.66398,41.94301; Chicago
-87.66293,41.86936; Chicago
-87.66106,41.96537; Chicago
-87.66081,42.00472; Chicago
-87.66031,41.9912; Chicago
-87.65859,41.89156; Chicago
-87.65761,41.9289; Chicago
-87.65743,41.98366; Chicago
-87.65484,41.9472; Chicago
-87.65479,41.96129; Chicago
-87.65398,41.9325; Chicago
-87.65347,41.91808; Chicago
-87.65344,41.92526; Chicago
-87.6533,41.91077; Chicago
-87.6521,41.88173; Chicago
-87.65083,41.92686; Chicago
-87.65055,41.93968; Chicago
-87.64967,41.95189; Chicago
-87.64869,41.92182; Chicago
-87.64731,41.88178; Chicago
-87.64475,41.94314; Chicago
-87.64435,41.93277; Chicago
-87.6421,41.92853; Chicago
-87.64116,41.88242; Chicago
-87.6411,41.87675; Chicago
-87.6411,41.88007; Chicago
-87.64038,41.90431; Chicago
-87.63915,41.86496; Chicago
-87.63889,41.8818; Chicago
-87.63709,41.88444; Chicago
-87.637,41.88058; Chicago
-87.637,41.88954; Chicago
-87.63681,41.9195; Chicago
-87.63657,41.87786; Chicago
-87.63647,41.87887; Chicago
-87.63587,37.97656; Evansville
-87.63572,41.89588; Chicago
-87.63535,41.88199; Chicago
-87.63488,41.9111; Chicago
-87.63419,41.8807; Chicago
-87.63405,41.88792; Chicago
-87.63386,41.87812; Chicago
-87.6338,41.87942; Chicago
-87.63308,41.87813; Chicago
-87.6326,41.8828; Chicago
-87.63258,41.88537; Chicago
-87.63239,41.91043; Chicago
-87.63201,41.87896; Chicago
-87.63171,41.89786; Chicago
-87.63128,41.8832; Chicago
-87.63108,41.89003; Chicago
-87.63099,41.88469; Chicago
-87.63094,41.87942; Chicago
-87.6309,41.88173; Chicago
-87.63049,41.86797; Chicago
-87.63,41.88199; Chicago
-87.62993,41.8832; Chicago
-87.62919,41.87496; Chicago
-87.62919,41.88577; Chicago
-87.62833,41.89759; Chicago
-87.62816,41.89252; Chicago
-87.62783,41.88347; Chicago
-87.62686,41.88691; Chicago
-87.62686,41.89669; Chicago
-87.62665,41.88306; Chicago
-87.62642,41.86746; Chicago
-87.626,41.8806; Chicago
-87.62594,41.87819; Chicago
-87.62529,41.88205; Chicago
-87.62447,41.88579; Chicago
-87.62429,41.89437; Chicago
-87.62412,41.89009; Chicago
-87.62372,41.8933; Chicago
-87.62225,41.88445; Chicago
-87.62157,41.89493; Chicago
-87.62131,41.8918; Chicago
-87.61861,41.85056; Chicago
-87.6177,41.8934; Chicago
-87.61524,41.85538; Chicago
-87.59711,41.79509; Chicago
-87.58909,41.79959; Chicago
-87.58815,41.60124; South Holland
-87.58588,41.76587; Chicago
-87.57854,37.97272; Evansville
-87.57403,38.02061; Evansville
-87.57315,41.57785; South Holland
-87.54678,33.21231; Tuscaloosa
-87.51827,33.20121; Tuscaloosa
-87.50899,41.56845; Munster
-87.49267,37.9813; Evansville
-87.47402,37.97636; Evansville
-87.47302,36.82824; Hopkinsville
-87.47132,41.52394; Highland
-87.46982,41.43842; St John
-87.41354,39.43346; Terre Haute
-87.3982,46.5315; Marquette
-87.39101,37.97658; Newburgh
-87.33235,41.47088; Merrillville
-87.29167,36.58917; Clarksville
-87.21038,30.47251; Pensacola
-87.18312,41.57907; Portage
-87.16948,30.36449; Gulf Breeze
-87.1114,37.75247; Owensboro
-87.03298,41.46777; Valparaiso
-86.96295,36.09848; Nashville
-86.95471,36.04467; Bellevue
-86.94966,34.78506; Athens
-86.92387,40.45354; West Lafayette
-86.91402,40.45318; West Lafayette
-86.91016,40.42491; West Lafayette
-86.89401,41.68029; Michigan City
-86.88406,35.86642; Franklin
-86.85308,40.41774; Lafayette
-86.8484,36.12442; Nashville
-86.84027,36.1296; Nashville
-86.83038,35.91323; Franklin
-86.81679,36.10616; Nashville
-86.81396,36.1437; Nashville
-86.81161,36.10918; Nashville
-86.81138,33.37313; Birmingham
-86.80917,33.38072; Hoover
-86.80917,36.14648; Nashville
-86.80722,35.94583; Franklin
-86.80259,36.03471; Brentwood
-86.8018,33.5062; Birmingham
-86.7994,36.14693; Nashville
-86.79763,36.18814; Nashville
-86.79759,33.42189; Vestavia Hills
-86.79644,33.5004; Birmingham
-86.7916,36.02813; Brentwood
-86.78842,33.50905; Birmingham
-86.77957,36.16345; Nashville
-86.77851,36.04119; Brentwood
-86.7562,33.50263; Birmingham
-86.7437,36.0483; Nashville
-86.73566,33.455; Vestavia Hills
-86.71029,33.42956; Birmingham
-86.7011,33.5868; Birmingham
-86.69949,33.42254; Hoover
-86.69775,36.29887; Madison
-86.68969,36.19982; Nashville
-86.67085,33.41884; Birmingham
-86.66123,36.04191; Antioch
-86.6581,30.561; Eglin AFB
-86.65734,36.04843; Antioch
-86.648,36.0861; Nashville
-86.64673,33.59541; Trussville
-86.63802,33.60234; Trussville
-86.62377,36.30403; Hendersonville
-86.61978,36.33336; Hendersonville
-86.60076,34.74087; Huntsville
-86.59797,36.21524; Hermitage
-86.58647,34.76982; Huntsville
-86.5792,34.72003; Huntsville
-86.57429,34.69112; Huntsville
-86.5731,39.16812; Bloomington
-86.56294,35.97849; Smyrna
-86.55231,34.68204; Huntsville
-86.5036,36.1984; Mount Juliet
-86.4984,39.1644; Bloomington
-86.49752,39.15345; Bloomington
-86.49505,39.16418; Bloomington
-86.43709,39.40521; Martinsville
-86.43242,36.966; Bowling Green
-86.41616,35.84763; Murfreesboro
-86.41251,30.39066; Destin
-86.41029,30.38203; Destin
-86.35423,35.87327; inside Kroger
-86.33218,30.37792; Destin
-86.32431,30.39002; Destin
-86.32368,40.7573; Logansport
-86.29727,41.34389; Plymouth
-86.28094,39.8233; Eagle Creek
-86.27289,39.87963; Indianapolis
-86.26967,39.72978; Indianapolis
-86.2642,39.79819; Indianapolis
-86.26357,32.35239; Montgomery
-86.2626,39.85194; Indianapolis
-86.26191,39.9108; Indianapolis
-86.24702,41.82089; Indianapolis
-86.24537,39.824; Indianapolis
-86.2434,41.7033; Notre Dame
-86.24081,41.62806; South Bend
-86.23551,39.93805; Carmel
-86.23497,39.93698; Carmel
-86.22795,41.62943; Indianapolis
-86.22693,41.62945; Indianapolis
-86.22036,43.04194; Grand Haven
-86.21989,41.69808; SOUTH BEND
-86.21922,32.35217; Montgomery
-86.21876,41.69874; Indianapolis
-86.21644,41.69994; South Bend
-86.21523,41.70056; Indianapolis
-86.21517,43.04449; Grand Haven
-86.2057,43.1454; Muskegon
-86.1826,39.91217; Indianapolis
-86.18097,41.70806; Indianapolis
-86.18089,32.3399; Montgomery
-86.18078,41.70867; Mishawaka
-86.17811,41.72038; Mishawaka
-86.17403,41.72034; Indianapolis
-86.17135,39.83671; Indianapolis
-86.16418,39.76578; Indianapolis
-86.16346,30.33654; Santa Rosa Beach
-86.1622,39.7662; Indianapolis
-86.15892,39.60436; Greenwood
-86.15812,39.63145; Greenwood
-86.15743,39.76812; Indianapolis
-86.15742,39.97103; Carmel
-86.15678,39.82433; Indianapolis
-86.15671,39.9702; Carmel
-86.15644,39.76484; Indianapolis
-86.1564,40.0283; Westfield
-86.15475,39.97125; Carmel
-86.14894,39.68008; Indianapolis
-86.1447,39.8089; Indianapolis
-86.14388,39.8697; Indianapolis
-86.13834,39.91257; Indianapolis
-86.13276,39.95656; Carmel
-86.13275,42.7975; Holland
-86.12487,40.44104; Kokomo
-86.12199,39.88969; Indianapolis
-86.12121,39.62779; Greenwood
-86.12064,41.753; Indianapolis
-86.11624,39.95654; Carmel
-86.10953,39.9142; Indianapolis
-86.10936,41.6672; Mishawaka
-86.10933,41.66554; Indianapolis
-86.10861,40.4715; Kokomo
-86.10556,39.92682; Indianapolis
-86.10194,39.72364; Beachgrove
-86.08994,42.81936; Holland
-86.08946,41.75336; Granger
-86.0841,39.66592; Indianapolis
-86.08212,39.61434; Greenwood
-86.076,42.78323; Holland
-86.06911,39.50486; Franklin
-86.06454,39.92797; Indianapolis
-86.05133,39.90527; Indianapolis
-86.0497,39.8377; Indianapolis
-86.04604,39.8875; Indianapolis
-86.04554,39.79564; Indianapolis
-86.044,39.95662; Fishers
-86.019,39.92717; Indianapolis
-86.01071,39.92706; Fishers
-86.01069,39.95685; Fishers
-86.00485,41.73387; Elkhart
-86.00359,41.69877; Elkhart
-86.00266,41.7005; Indianapolis
-85.99682,39.77457; Indianapolis
-85.99478,40.02952; Noblesville
-85.978,41.73476; Indianapolis
-85.97782,41.73387; Elkhart
-85.96531,41.68951; Indianapolis
-85.95153,39.20049; Columbus
-85.9276,41.7021; Elkhart
-85.91666,41.70312; Indianapolis
-85.91,41.628; Goshen
-85.88548,39.21824; Columbus
-85.86805,30.22151; Panama City Beach
-85.85888,30.20621; Panama City Beach
-85.85703,41.5952; Indianapolis
-85.8417,38.307; New Albany
-85.8281,33.60858; Oxford
-85.77631,42.97068; Grand Rapids
-85.76998,39.81684; Greenfield
-85.7661,38.3096; Clarksville
-85.76167,42.8846; Grandville
-85.75841,38.31604; Clarksville
-85.7549,38.25352; Louisville
-85.74596,42.88161; Grandville
-85.71197,42.94621; Grand Rapids
-85.67697,44.66861; Traverse City
-85.67218,42.96677; Grand Rapids
-85.65537,42.29614; Kalamazoo
-85.65289,40.07206; Anderson
-85.64997,30.1894; Panama City
-85.64946,30.22344; Lynn Haven
-85.63479,38.25141; Louisville
-85.63469,42.89334; Grand Rapids
-85.61805,38.33538; Prospect
-85.61481,42.95067; East Grand Rapids
-85.61479,42.25942; Kalamazoo
-85.60129,43.11699; Rockford
-85.59414,38.21691; Jeffersontown
-85.591,30.16321; Callaway
-85.58846,42.91252; Grand Rapids
-85.58419,42.92585; Grand Rapids
-85.5798,38.3031; Louisville
-85.5778,42.8412; Caledonia
-85.57662,38.24664; Louisville
-85.57426,38.28698; Louisville
-85.55818,38.29873; Louisville
-85.5526,40.48195; Gas City
-85.54576,43.11663; Rockford
-85.54249,42.91273; Grand Rapids
-85.53173,42.91297; Grand Rapids
-85.50427,36.13851; Cookeville
-85.48633,42.95507; Ada
-85.40687,32.62809; Opelika
-85.3928,32.6548; Opelika
-85.3857,39.9039; New Castle
-85.31063,35.04664; Staples
-85.29098,35.04792; Chattanooga
-85.25877,41.03264; Fort Wayne
-85.24937,35.1484; Hixson
-85.2458,35.1335; Chattanooga
-85.24117,35.12576; Indianapolis
-85.2183,35.16402; Indianapolis
-85.19393,41.07088; Fort Wayne
-85.16562,41.17452; Fort Wayne
-85.1619,41.13773; Ft. Wayne
-85.15611,35.02914; Chattanooga
-85.15547,35.03045; Staples
-85.13552,41.11558; Fort Wayne
-85.0897,41.09769; Fort Wayne
-85.06431,41.12025; Fort Wayne
-84.89919,38.16815; Frankfort
-84.88534,35.15892; Staples
-84.88225,35.1624; Cleveland
-84.75682,33.39653; Newnan
-84.75423,34.01173; Dallas
-84.7478,33.72977; Douglasville
-84.74645,33.88869; Hiram
-84.74228,39.50895; Oxford
-84.74039,33.88696; Hiram
-84.69865,39.08234; Hebron
-84.6986,39.0802; Hebron
-84.65633,34.03056; Kennesaw
-84.63646,42.74102; Lansing
-84.60847,33.98216; Kennesaw
-84.60288,33.90639; Marietta
-84.59819,39.19063; Cincinnati
-84.59103,33.39644; Peachtree City
-84.58817,33.44115; Peachtree City
-84.58077,39.02701; Crestview Hills
-84.56448,34.01191; Kennesaw
-84.56127,34.01404; Kennesaw
-84.56104,34.13093; Woodstock
-84.55389,37.98283; Lexington
-84.55003,34.01405; Marietta
-84.52837,34.10282; Woodstock
-84.52453,39.33412; Fairfield
-84.5243,42.7578; Lansing
-84.51939,39.12797; Cincinnati
-84.51793,39.22019; Cincinnati
-84.51175,39.08958; Covington
-84.51164,39.10251; Cincinnati
-84.51068,39.13052; Cincinnati
-84.50854,38.03427; Lexington
-84.50815,33.72325; Atlanta
-84.50341,39.39072; Fairfield
-84.49441,38.04574; Lexington
-84.48997,38.03106; Lexington
-84.48123,33.89663; Smyrna
-84.47763,33.97441; Marietta
-84.4772,39.08675; Newport
-84.47281,33.88722; Smyrna
-84.4697,33.4737; Fayetteville
-84.46723,33.86611; Atlanta
-84.46667,39.29034; Cincinnati
-84.46547,33.87911; Atlanta
-84.46253,34.0365; Marietta
-84.46203,34.26094; Canton
-84.46143,39.35094; West Chester
-84.45383,38.00968; Lexington
-84.44355,39.145; Cincinnati
-84.43855,33.96786; Cincinnati
-84.43737,33.48041; Fayetteville
-84.43658,39.11566; Cincinnati
-84.43405,42.6839; Okemos
-84.43106,39.14536; Cincinnati
-84.42732,33.98373; Marietta
-84.42703,33.85015; Atlanta
-84.42519,42.72172; Okemos
-84.42165,42.72097; Okemos
-84.40639,33.94463; Marietta
-84.39632,39.106; Cincinnati
-84.39417,33.75873; Atlanta
-84.3941,34.06272; Roswell
-84.38865,33.81878; Atlanta
-84.38841,33.77681; Atlanta
-84.3884,33.7564; Atlanta
-84.38827,34.00638; Roswell
-84.38708,33.78667; Atlanta
-84.38615,33.79217; Atlanta
-84.38417,33.77813; Atlanta
-84.38329,33.83349; Atlanta
-84.38148,33.88866; Atlanta
-84.38109,33.87119; Atlanta
-84.38019,33.92003; Atlanta
-84.37982,34.05738; Roswell
-84.37921,33.92319; Atlanta
-84.37883,33.9022; Atlanta
-84.37823,39.19964; Cincinnati
-84.37714,39.14535; Cincinnati
-84.37681,39.23331; Blue Ash
-84.3761,33.9317; Atlanta
-84.37609,39.2702; Cincinnati
-84.3748,39.35488; West Chester
-84.37193,33.80122; Atlanta
-84.36791,33.84699; Atlanta
-84.36702,33.82787; Atlanta
-84.36463,33.84896; Atlanta
-84.36331,39.18835; Madeira
-84.36066,33.85198; Atlanta
-84.3605,39.142; Cincinnati
-84.3524,33.77632; Atlanta
-84.35135,33.99378; Atlanta
-84.34905,33.76795; Atlanta
-84.34857,33.75841; Atlanta
-84.34808,39.07283; Cincinnati
-84.34369,33.92742; Atlanta
-84.3388,33.9222; Atlanta
-84.33643,33.95007; Dunwoody
-84.33497,33.81602; Atlanta
-84.32843,33.89376; Atlanta
-84.32718,39.27279; Cincinnati
-84.32682,33.78794; Atlanta
-84.32538,33.96744; Dunwoody
-84.3225,33.9493; Atlanta
-84.31698,34.02092; Roswell
-84.31448,33.92296; Atlanta
-84.3114,39.86317; Englewood
-84.31137,33.81715; Atlanta
-84.3113,39.3463; Mason
-84.30456,34.04032; Alpharetta
-84.29845,34.04792; Alpharetta
-84.29596,33.77515; Decatur
-84.2883,39.2558; Cincinnati
-84.28639,34.04837; Alpharetta
-84.2832,34.106; Alpharetta
-84.28066,30.44472; Tallahassee
-84.2771,34.09492; Alpharetta
-84.27528,33.7938; Decatur
-84.27315,34.08876; Alpharetta
-84.26999,34.02185; Alpharetta
-84.26968,33.98559; Alpharetta
-84.26961,34.11635; Alpharetta
-84.26594,39.09669; Cincinnati
-84.25482,36.01484; Oak Ridge
-84.2521,33.84656; Tucker
-84.25125,34.14361; Alpharetta
-84.25084,30.50458; Tallahassee
-84.249,34.0631; Alpharetta
-84.2487,39.3579; Kings Island
-84.24486,30.43033; Tallahassee
-84.23388,33.9539; Norcross
-84.23156,39.19685; Milford
-84.22365,33.51092; Stockbridge
-84.2212,39.63712; Dayton
-84.22032,40.02959; Troy
-84.18992,34.01877; Duluth
-84.18782,39.74414; Centerville
-84.17682,34.09913; Suwannee
-84.17623,39.72654; Oakwood
-84.17425,34.16055; Cumming
-84.17298,34.0047; Duluth
-84.17018,33.92132; Norcross
-84.16933,34.06615; Suwanee
-84.16768,33.99839; Duluth
-84.1606,39.61033; Centerville
-84.15671,31.59034; Albany
-84.13866,35.90094; Knoxville
-84.13727,35.90186; Knoxville
-84.13337,34.17983; Cumming
-84.13275,34.18752; Cumming
-84.13142,33.8413; Stone Mountain
-84.13116,33.79851; Stone Mountain
-84.12542,39.70287; Kettering
-84.11946,33.81812; Stone Mountain
-84.11714,33.90374; Lilburn
-84.11311,34.4155; Dawsonville
-84.09884,39.66022; Dayton
-84.09038,33.83139; Lilburn
-84.08391,33.69382; Lithonia
-84.07469,33.69246; Lithonia
-84.05193,39.72616; Beavercreek
-84.01372,33.87512; Snellville
-83.9868,34.06739; Buford
-83.98558,34.07192; Buford
-83.98552,35.9408; Knoxville
-83.97019,36.01121; Knoxville
-83.93712,35.95474; Knoxville
-83.93343,35.95257; Knoxville
-83.91935,35.9627; Knoxville
-83.91865,33.7219; Conyers
-83.91318,34.07058; Dacula
-83.87679,42.58777; Howell
-83.79354,42.54387; Brighton
-83.79106,42.28076; Ann Arbor
-83.78013,42.27759; Ann Arbor
-83.7486,42.27954; Ann Arbor
-83.7424,42.23877; Ann Arbor
-83.73429,42.27512; Ann Arbor
-83.7279,42.99446; Flint
-83.70859,32.87385; Macon
-83.70784,42.30247; Ann Arbor
-83.68756,32.90046; Macon
-83.65056,41.38939; Bowling Green
-83.64473,41.69659; Toledo
-83.64183,41.69808; Toledo
-83.63194,42.92918; Grand Blanc
-83.61993,42.5148; New Hudson
-83.60981,41.66308; Toledo
-83.59837,41.5477; Perrysburg
-83.5892,41.5447; Perrysburgh
-83.58541,41.70573; Toledo
-83.57524,35.82649; Sevierville
-83.56764,35.86946; Sevierville
-83.5622,41.6029; Rossford
-83.53253,31.44939; Tifton
-83.51896,42.49056; Novi
-83.48293,42.49526; Novi
-83.48018,42.35846; Plymouth
-83.47612,42.50368; Novi
-83.46943,42.36981; Plymouth
-83.46781,42.52616; Novi
-83.4626,34.2538; Commerce
-83.43797,42.534; Walled Lake
-83.43362,42.43479; Northville
-83.4067,42.33473; Westland
-83.37522,33.95769; Athens
-83.37421,42.46395; Farmington
-83.3622,42.57719; Orchard Lake
-83.36052,42.53945; West Bloomfield
-83.35864,42.49954; Farmington Hills
-83.34992,40.23735; Marysville
-83.34945,42.39783; Livonia
-83.3493,42.2162; Detroit
-83.3443,42.4515; Farmington Hills
-83.31975,42.50679; Southfield
-83.30639,42.69813; Auburn Hills
-83.30234,42.3264; Dearborn Heights
-83.28961,42.70752; Auburn Hills
-83.28512,42.54386; Bloomfield Hills
-83.28095,42.58075; Bloomfield
-83.27821,42.45602; Southfield
-83.27509,42.36019; Redford
-83.26373,42.82348; Oxford
-83.26221,42.54539; Bloomfield Hills
-83.24718,42.30557; Dearborn
-83.24555,42.78893; Lake Orion
-83.22592,42.13672; Woodhaven
-83.22338,42.51828; Beverly Hills
-83.22223,42.30957; Dearborn
-83.22117,42.4725; Southfield
-83.22102,42.67988; Auburn Hills
-83.21674,42.2776; Allen Park
-83.21386,42.54649; Birmingham
-83.20973,42.54684; Birmingham
-83.19063,42.5178; Royal Oak
-83.18541,42.53856; Royal Oak
-83.18419,42.5614; Troy
-83.16907,42.32418; Dearborn
-83.16902,42.59801; Troy
-83.1576,40.1021; Dublin
-83.1337,42.68108; Rochester
-83.13184,42.63654; Rochester Hills
-83.1316,42.6378; Rochester Hills
-83.11954,40.56297; Marion
-83.1172,40.0455; Hilliard
-83.11701,40.02861; Hilliard
-83.11042,42.53412; Troy
-83.09323,40.06494; Columbus
-83.09141,40.09999; Columbus
-83.0911,42.6164; Troy
-83.07229,40.05605; Arlington
-83.07227,42.3567; Detroit
-83.05658,42.66915; Utica
-83.0465,40.00672; Columbus
-83.04642,42.32933; Detroit
-83.04606,39.98885; Columbus
-83.04405,39.99382; Columbus
-83.04184,42.3302; Detroit
-83.0388,42.3303; Detroit
-83.03515,39.98833; Columbus
-83.02922,42.55883; Sterling Heights
-83.02434,40.06593; Columbus
-83.01874,40.07636; Worthington
-83.01266,40.01957; Columbus
-83.00962,40.11858; Columbus
-83.00779,39.99881; Columbus
-83.00387,39.96927; Columbus
-83.0018,42.3474; Detroit
-83.00091,39.9622; Columbus
-83.0003,39.9512; Columbus
-82.9987,42.6006; Sterling Heights
-82.99534,39.949; Columbus
-82.99188,40.08801; Columbus
-82.98941,40.14348; Columbus
-82.9884,42.631; Shelby Township
-82.98241,40.14106; Columbus
-82.9761,41.3053; Clyde
-82.9652,40.1435; Columbus
-82.959,42.46374; Eastpointe
-82.93887,40.14609; Westerville
-82.92777,42.51047; Roseville
-82.92703,40.14194; Westerville
-82.91857,40.05484; Columbus
-82.91679,42.39008; Grosse Pointe
-82.9148,32.5508; Dublin
-82.91467,40.04978; Columbus
-82.91452,42.53163; Roseville
-82.91187,40.05223; Columbus
-82.9098,40.15264; Westerville
-82.90277,39.97317; Whitehall
-82.89509,40.05667; Columbus
-82.83964,34.69173; Clemson
-82.83107,39.92778; Columbus
-82.82912,42.67457; Chesterfield Township
-82.82773,42.68127; Chesterfield Township
-82.81389,40.08005; New Albany
-82.8125,40.06644; New Albany
-82.78772,39.98562; Reynoldsburg
-82.77662,39.90796; in Barns and Noble
-82.7678,39.90059; Pickerington
-82.76224,27.91648; Largo
-82.76215,27.87017; Seminole
-82.74762,27.91631; Largo
-82.74042,28.14407; Tarpon Springs
-82.73936,28.07759; Palm Harbor
-82.73764,28.01995; Clearwater
-82.73556,28.01452; Clearwater
-82.73178,27.79167; St Petersburg
-82.73022,27.93979; Clearwater
-82.72984,27.95226; Clearwater
-82.72496,27.96056; Clearwater
-82.70911,28.01415; Clearwater
-82.70731,41.43301; Sandusky
-82.69547,28.0497; Oldsmar
-82.69052,28.10047; Palm Harbor
-82.68352,27.83879; Pinellas Park
-82.6823,27.83676; Pinellas Park
-82.66896,27.89388; St Petersburg
-82.66633,28.2014; New Port Richey
-82.65797,41.40222; Sandusky
-82.64651,28.03308; Tampa
-82.64273,27.86678; St Petersburg
-82.63866,27.7813; St Petersburg
-82.63866,27.80579; St Petersburg
-82.63671,27.46252; Bradenton
-82.63562,27.77215; St Petersburg
-82.63385,27.76206; St Petersburg
-82.59767,28.49314; Spring Hill
-82.59701,28.04487; Tampa
-82.58117,27.99655; Tampa
-82.58018,28.06653; Tampa
-82.57976,39.7136; Lancaster
-82.57638,27.31887; Sarasota
-82.57582,27.46234; Bradenton
-82.556,35.596; Asheville
-82.55296,35.63053; Asheville
-82.54893,35.48035; Arden
-82.54455,40.72031; Mansfield
-82.54268,27.3373; Sarasota
-82.54046,28.03167; Tampa
-82.53454,27.96011; Tampa
-82.52965,27.32125; Sarasota
-82.52913,35.52133; Asheville
-82.52753,27.94482; Tampa
-82.52448,27.94418; Tampa
-82.52428,27.9594; Tampa
-82.52423,27.95606; Tampa
-82.52414,27.96269; Tampa
-82.51372,27.3891; Sarasota
-82.50695,28.07952; Tampa
-82.50576,27.94126; Tampa
-82.50567,27.95664; Tampa
-82.5055,27.39038; Sarasota
-82.5013,35.4293; Fletcher
-82.50029,42.91386; Marysville
-82.49895,27.91974; Tampa
-82.49799,27.29875; Sarasota
-82.49427,27.22915; Sarasota
-82.46693,27.26934; Sarasota
-82.46669,40.3973; Mt Vernon
-82.46306,27.33791; Sarasota
-82.45974,27.93691; Tampa
-82.44422,38.42217; Huntington
-82.44152,27.96099; Tampa
-82.43787,28.18611; Land O Lakes
-82.41426,29.65951; Gainesville
-82.41385,34.82148; Greenville
-82.413,28.05454; Tampa
-82.39435,29.68873; Gainesville
